timestamp_ms,state,rawMoist,moist_pct,on_thresh,temp_c,humidity_pct,vpd_kpa,dht_ok,pump_on,water_raw,water_present
1971121,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,1,0,891,1
1972120,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,0,0,891,1
1973120,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,0,0,891,1
1974120,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,0,0,891,1
1975120,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,0,0,892,1
1976120,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,0,0,891,1
1977120,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,0,0,891,1
1978122,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,1,0,892,1
1979120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
1980120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1981120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1982120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1983120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
1984120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1985122,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,1,0,891,1
1986120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1987120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1988120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1989120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
1990120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1991120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1992122,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,1,0,891,1
1993120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1994120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1995120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
1996120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
1997120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1998120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
1999121,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,1,0,892,1
2000120,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2001120,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2002120,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2003120,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2004120,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2005120,WaterLoop,329,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2006122,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2007120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2008120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2009120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2010120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2011120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2012120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2013122,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2014120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2015120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2016120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2017120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2018120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2019120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2020122,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2021120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2022120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2023120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2024120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2025120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2026120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2027122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2028120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2029120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2030120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2031120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2032120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2033120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2034122,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2035120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2036120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2037120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2038120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2039120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2040120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2041122,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2042120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2043120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2044120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2045120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2046120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2047120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2048122,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2049120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2050120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2051120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2052120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2053120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2054120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2055122,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2056120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2057120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2058120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2059120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2060120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2061120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2062122,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2063120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2064120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2065120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2066120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2067120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2068120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2069122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2070120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2071120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2072120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2073120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2074120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2075120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2076122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2077120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2078120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2079120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2080120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2081120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2082120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2083122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2084120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2085120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2086120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2087120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2088120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2089120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2090122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2091120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2092120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2093120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2094120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2095120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2096120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2097122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2098120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2099120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2100120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2101120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2102120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2103120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2104122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2105120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2106120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2107120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2108120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2109120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2110120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2111122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2112120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2113120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2114120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2115120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2116120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2117120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2118122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2119120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2120120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2121120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2122120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2123120,WaterLoop,331,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2124120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2125122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2126120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2127120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2128120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2129120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2130120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2131120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2132122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2133120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2134120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2135120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2136120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2137120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2138120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2139122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2140120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2141120,WaterLoop,329,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2142120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2143120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2144120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2145120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2146122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2147120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2148120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2149120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2150120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2151120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2152120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2153121,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2154120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2155120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2156120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2157120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2158120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2159120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2160122,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2161120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2162120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2163120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2164120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2165120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2166120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2167122,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2168120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2169120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2170120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2171120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2172120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2173120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2174121,WaterLoop,331,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2175120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2176120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2177120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2178120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2179120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2180120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2181122,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2182120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2183120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2184120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2185120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2186120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2187120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2188121,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2189120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2190120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2191120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2192120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2193120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2194120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2195121,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2196120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2197120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2198120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2199120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2200120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2201120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2202122,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2203120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2204120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2205120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2206120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2207120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2208120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2209121,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2210120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2211120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2212120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2213120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2214120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2215120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2216122,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2217120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2218120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2219120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2220120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2221120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2222120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2223121,WaterLoop,331,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2224120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2225120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2226120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2227120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2228120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2229120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2230122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2231120,WaterLoop,331,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2232120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2233120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2234120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2235120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2236120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2237122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2238120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2239120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2240120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2241120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2242120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2243120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2244121,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,1,0,892,1
2245120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2246120,WaterLoop,331,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2247120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2248120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2249120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2250120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2251122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2252120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2253120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2254120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2255120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2256120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2257120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2258122,WaterLoop,331,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2259120,WaterLoop,331,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2260120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2261120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2262120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2263120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2264120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2265122,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,1,0,891,1
2266120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2267120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2268120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2269120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2270120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,892,1
2271120,WaterLoop,330,0.50,0.35,22.0,35.0,1.719,0,0,891,1
2272122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2273120,WaterLoop,331,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2274120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2275120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2276120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2277120,WaterLoop,331,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2278120,WaterLoop,331,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2279122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2280120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2281120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2282120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2283120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2284120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2285120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2286122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,891,1
2287120,WaterLoop,331,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2288120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2289120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2290120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2291120,WaterLoop,331,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2292120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2293122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2294120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2295120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2296120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2297120,WaterLoop,331,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2298120,WaterLoop,331,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2299120,WaterLoop,331,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2300122,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2301120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2302120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2303120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2304120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,892,1
2305120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2306120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2307122,WaterLoop,331,0.50,0.35,22.0,36.0,1.692,1,0,892,1
2308120,WaterLoop,330,0.50,0.35,22.0,36.0,1.692,0,0,891,1
2309120,WaterLoop,331,0.50,0.35,22.0,36.0,1.692,0,0,892,1
